"participant_id","presentation_order","task_id","position_1","position_2","position_3","position_4"
175,5,6,"O07","O03","O10","O12"
175,6,2,"O02","O07","O04","O11"
175,7,8,"O09","O08","O04","O12"
175,8,10,"O09","O07","O01","O06"
175,9,7,"O05","O07","O06","O08"
175,10,9,"O04","O03","O02","O06"
175,11,11,"O11","O10","O12","O06"
175,12,5,"O01","O08","O03","O11"
176,1,10,"O01","O06","O07","O09"
176,2,6,"O12","O10","O07","O03"
176,3,12,"O05","O03","O09","O11"
176,4,5,"O03","O11","O01","O08"
176,5,7,"O05","O06","O07","O08"
176,6,1,"O05","O02","O01","O12"
176,7,9,"O03","O04","O02","O06"
176,8,4,"O04","O01","O05","O10"
176,9,8,"O08","O12","O09","O04"
176,10,2,"O02","O07","O04","O11"
176,11,11,"O11","O10","O12","O06"
176,12,3,"O08","O09","O10","O02"
177,1,6,"O03","O10","O12","O07"
177,2,4,"O04","O10","O05","O01"
177,3,3,"O08","O10","O02","O09"
177,4,12,"O09","O05","O11","O03"
177,5,10,"O07","O01","O06","O09"
177,6,2,"O02","O11","O07","O04"
177,7,7,"O08","O05","O06","O07"
177,8,9,"O02","O06","O04","O03"
177,9,5,"O01","O03","O08","O11"
177,10,1,"O05","O02","O01","O12"
177,11,11,"O10","O12","O11","O06"
177,12,8,"O09","O12","O08","O04"
178,1,3,"O10","O08","O02","O09"
178,2,12,"O09","O03","O05","O11"
178,3,6,"O12","O03","O07","O10"
178,4,9,"O02","O06","O04","O03"
178,5,7,"O06","O05","O07","O08"
178,6,4,"O01","O05","O04","O10"
178,7,5,"O03","O11","O08","O01"
178,8,2,"O11","O07","O04","O02"
178,9,8,"O09","O08","O04","O12"
178,10,11,"O10","O11","O12","O06"
178,11,1,"O05","O02","O12","O01"
178,12,10,"O06","O09","O01","O07"
179,1,10,"O01","O09","O06","O07"
179,2,7,"O07","O05","O08","O06"
179,3,3,"O08","O02","O10","O09"
179,4,11,"O12","O11","O06","O10"
179,5,2,"O04","O02","O07","O11"
179,6,5,"O01","O08","O11","O03"
179,7,6,"O03","O12","O10","O07"
179,8,1,"O12","O01","O02","O05"
179,9,4,"O01","O05","O10","O04"
179,10,9,"O03","O06","O02","O04"
179,11,12,"O09","O03","O05","O11"
179,12,8,"O08","O09","O12","O04"
180,1,3,"O08","O10","O02","O09"
180,2,1,"O02","O12","O01","O05"
180,3,7,"O06","O05","O08","O07"
180,4,6,"O10","O07","O03","O12"
180,5,9,"O03","O04","O02","O06"
180,6,4,"O10","O05","O01","O04"
180,7,12,"O09","O03","O11","O05"
180,8,8,"O04","O08","O09","O12"
180,9,10,"O09","O06","O01","O07"
180,10,2,"O04","O07","O02","O11"
180,11,5,"O03","O01","O08","O11"
180,12,11,"O12","O06","O10","O11"
181,1,8,"O12","O09","O08","O04"
181,2,9,"O06","O03","O04","O02"
181,3,5,"O01","O11","O08","O03"
181,4,2,"O07","O11","O02","O04"
181,5,4,"O01","O05","O10","O04"
181,6,3,"O09","O02","O08","O10"
181,7,1,"O01","O05","O12","O02"
181,8,11,"O11","O10","O12","O06"
181,9,6,"O10","O07","O12","O03"
181,10,12,"O11","O05","O09","O03"
181,11,7,"O05","O06","O07","O08"
181,12,10,"O01","O09","O07","O06"
182,1,10,"O07","O09","O06","O01"
182,2,7,"O07","O08","O05","O06"
182,3,6,"O07","O12","O10","O03"
182,4,8,"O09","O04","O12","O08"
182,5,2,"O11","O02","O04","O07"
182,6,12,"O03","O11","O05","O09"
182,7,3,"O10","O02","O09","O08"
182,8,11,"O12","O06","O11","O10"
182,9,1,"O01","O05","O12","O02"
182,10,5,"O11","O01","O08","O03"
182,11,4,"O05","O10","O04","O01"
182,12,9,"O02","O03","O06","O04"
183,1,8,"O08","O12","O09","O04"
183,2,5,"O01","O11","O08","O03"
183,3,10,"O09","O07","O01","O06"
183,4,1,"O05","O02","O01","O12"
183,5,6,"O07","O10","O12","O03"
183,6,4,"O05","O01","O10","O04"
183,7,9,"O02","O06","O03","O04"
183,8,3,"O09","O08","O10","O02"
183,9,7,"O06","O08","O05","O07"
183,10,12,"O11","O09","O03","O05"
183,11,11,"O06","O10","O11","O12"
183,12,2,"O02","O04","O07","O11"
184,1,12,"O03","O09","O05","O11"
184,2,7,"O08","O05","O07","O06"
184,3,4,"O10","O01","O04","O05"
184,4,1,"O12","O05","O02","O01"
184,5,8,"O09","O08","O12","O04"
184,6,9,"O02","O04","O06","O03"
184,7,11,"O12","O10","O11","O06"
184,8,10,"O01","O06","O09","O07"
184,9,2,"O02","O11","O07","O04"
184,10,5,"O08","O03","O11","O01"
184,11,3,"O08","O02","O09","O10"
184,12,6,"O07","O03","O10","O12"
185,1,3,"O09","O08","O02","O10"
185,2,8,"O08","O12","O04","O09"
185,3,4,"O10","O01","O05","O04"
185,4,6,"O07","O03","O12","O10"
185,5,9,"O02","O03","O06","O04"
185,6,11,"O06","O10","O11","O12"
185,7,7,"O05","O06","O08","O07"
185,8,12,"O03","O05","O09","O11"
185,9,1,"O12","O05","O02","O01"
185,10,10,"O07","O01","O06","O09"
185,11,2,"O11","O04","O07","O02"
185,12,5,"O08","O03","O11","O01"
186,1,6,"O03","O10","O12","O07"
186,2,4,"O05","O10","O01","O04"
186,3,7,"O07","O06","O05","O08"
186,4,8,"O09","O08","O04","O12"
186,5,9,"O03","O04","O06","O02"
186,6,3,"O09","O08","O10","O02"
186,7,10,"O07","O01","O06","O09"
186,8,11,"O06","O12","O10","O11"
186,9,5,"O11","O01","O08","O03"
186,10,12,"O03","O05","O09","O11"
186,11,1,"O02","O01","O12","O05"
186,12,2,"O11","O02","O04","O07"
187,1,10,"O06","O09","O07","O01"
187,2,4,"O10","O04","O01","O05"
187,3,12,"O03","O09","O11","O05"
187,4,1,"O01","O12","O02","O05"
187,5,9,"O06","O04","O03","O02"
187,6,7,"O06","O08","O05","O07"
187,7,3,"O10","O02","O09","O08"
187,8,8,"O09","O04","O08","O12"
187,9,2,"O11","O07","O04","O02"
187,10,5,"O08","O03","O01","O11"
187,11,6,"O10","O07","O12","O03"
187,12,11,"O10","O11","O12","O06"
188,1,1,"O12","O01","O02","O05"
188,2,2,"O04","O07","O11","O02"
188,3,5,"O03","O08","O11","O01"
188,4,11,"O11","O06","O12","O10"
188,5,12,"O09","O05","O11","O03"
188,6,8,"O09","O08","O04","O12"
188,7,6,"O07","O12","O03","O10"
188,8,9,"O06","O04","O03","O02"
188,9,10,"O09","O06","O07","O01"
188,10,3,"O10","O02","O09","O08"
188,11,4,"O01","O05","O04","O10"
188,12,7,"O06","O07","O05","O08"
189,1,5,"O11","O01","O08","O03"
189,2,11,"O12","O11","O10","O06"
189,3,3,"O08","O09","O02","O10"
189,4,9,"O06","O04","O02","O03"
189,5,7,"O07","O08","O05","O06"
189,6,4,"O10","O05","O04","O01"
189,7,6,"O12","O10","O03","O07"
189,8,8,"O08","O04","O12","O09"
189,9,12,"O11","O09","O05","O03"
189,10,2,"O02","O07","O11","O04"
189,11,10,"O01","O07","O06","O09"
189,12,1,"O12","O02","O05","O01"
190,1,7,"O05","O08","O07","O06"
190,2,8,"O04","O12","O08","O09"
190,3,10,"O09","O01","O06","O07"
190,4,12,"O11","O03","O09","O05"
190,5,2,"O07","O02","O04","O11"
190,6,5,"O11","O08","O03","O01"
190,7,6,"O10","O07","O12","O03"
190,8,11,"O06","O12","O10","O11"
190,9,1,"O02","O01","O12","O05"
190,10,4,"O01","O10","O04","O05"
190,11,9,"O02","O04","O03","O06"
190,12,3,"O10","O09","O08","O02"
191,1,4,"O04","O01","O10","O05"
191,2,7,"O06","O05","O08","O07"
191,3,9,"O02","O06","O03","O04"
191,4,1,"O05","O12","O01","O02"
191,5,5,"O08","O01","O11","O03"
191,6,8,"O09","O12","O08","O04"
191,7,12,"O09","O11","O03","O05"
191,8,2,"O11","O02","O07","O04"
191,9,6,"O03","O07","O12","O10"
191,10,11,"O12","O10","O06","O11"
191,11,3,"O02","O09","O10","O08"
191,12,10,"O01","O06","O09","O07"
192,1,4,"O01","O05","O04","O10"
192,2,12,"O11","O09","O05","O03"
192,3,6,"O07","O10","O03","O12"
192,4,11,"O10","O12","O11","O06"
192,5,7,"O05","O06","O07","O08"
192,6,1,"O05","O02","O01","O12"
192,7,5,"O11","O01","O03","O08"
192,8,8,"O12","O04","O08","O09"
192,9,2,"O02","O07","O11","O04"
192,10,9,"O06","O04","O02","O03"
192,11,3,"O10","O09","O08","O02"
192,12,10,"O01","O07","O09","O06"
193,1,5,"O08","O01","O03","O11"
193,2,2,"O04","O07","O11","O02"
193,3,9,"O03","O04","O02","O06"
193,4,6,"O10","O07","O03","O12"
193,5,8,"O12","O09","O08","O04"
193,6,4,"O04","O05","O01","O10"
193,7,11,"O11","O12","O06","O10"
193,8,3,"O08","O09","O10","O02"
193,9,1,"O12","O05","O02","O01"
193,10,7,"O07","O05","O08","O06"
193,11,12,"O03","O11","O05","O09"
193,12,10,"O01","O09","O07","O06"
194,1,8,"O08","O12","O09","O04"
194,2,7,"O05","O08","O07","O06"
194,3,5,"O08","O11","O03","O01"
194,4,10,"O01","O06","O07","O09"
194,5,3,"O09","O02","O10","O08"
194,6,2,"O11","O07","O04","O02"
194,7,6,"O10","O12","O07","O03"
194,8,9,"O04","O02","O06","O03"
194,9,1,"O01","O05","O02","O12"
194,10,11,"O12","O10","O11","O06"
194,11,12,"O03","O11","O09","O05"
194,12,4,"O10","O04","O05","O01"
195,1,8,"O04","O09","O12","O08"
195,2,10,"O07","O09","O06","O01"
195,3,4,"O05","O04","O01","O10"
195,4,7,"O08","O06","O07","O05"
195,5,6,"O03","O10","O07","O12"
195,6,11,"O06","O10","O11","O12"
195,7,2,"O07","O11","O04","O02"
195,8,9,"O06","O03","O04","O02"
195,9,5,"O08","O11","O03","O01"
195,10,1,"O12","O05","O02","O01"
195,11,3,"O09","O08","O02","O10"
195,12,12,"O11","O05","O09","O03"
196,1,1,"O12","O01","O05","O02"
196,2,6,"O10","O12","O07","O03"
196,3,7,"O05","O07","O08","O06"
196,4,2,"O07","O02","O11","O04"
196,5,9,"O06","O04","O03","O02"
196,6,8,"O08","O09","O12","O04"
196,7,4,"O04","O05","O10","O01"
196,8,12,"O03","O09","O11","O05"
196,9,11,"O12","O10","O11","O06"
196,10,3,"O09","O10","O02","O08"
196,11,10,"O06","O09","O01","O07"
196,12,5,"O08","O11","O03","O01"
197,1,4,"O04","O01","O10","O05"
197,2,3,"O08","O02","O10","O09"
197,3,8,"O08","O12","O04","O09"
197,4,1,"O05","O12","O01","O02"
197,5,12,"O05","O11","O03","O09"
197,6,5,"O01","O08","O11","O03"
197,7,9,"O02","O06","O03","O04"
197,8,10,"O07","O01","O09","O06"
197,9,11,"O12","O11","O06","O10"
197,10,7,"O08","O06","O05","O07"
197,11,6,"O12","O03","O07","O10"
197,12,2,"O11","O02","O07","O04"
198,1,7,"O05","O07","O06","O08"
198,2,8,"O12","O09","O08","O04"
198,3,10,"O07","O06","O01","O09"
198,4,12,"O03","O11","O05","O09"
198,5,3,"O10","O08","O02","O09"
198,6,6,"O12","O03","O07","O10"
198,7,5,"O08","O01","O11","O03"
198,8,1,"O12","O02","O05","O01"
198,9,11,"O12","O10","O06","O11"
198,10,4,"O01","O04","O05","O10"
198,11,9,"O02","O04","O03","O06"
198,12,2,"O11","O07","O04","O02"
199,1,9,"O06","O03","O04","O02"
199,2,3,"O08","O02","O09","O10"
199,3,6,"O03","O10","O12","O07"
199,4,2,"O02","O04","O07","O11"
199,5,10,"O09","O06","O07","O01"
199,6,5,"O11","O01","O03","O08"
199,7,11,"O12","O10","O11","O06"
199,8,1,"O12","O01","O05","O02"
199,9,12,"O03","O11","O05","O09"
199,10,8,"O12","O09","O04","O08"
199,11,7,"O05","O07","O06","O08"
199,12,4,"O10","O01","O05","O04"
200,1,7,"O07","O05","O06","O08"
200,2,1,"O12","O01","O05","O02"
200,3,8,"O12","O08","O04","O09"
200,4,6,"O03","O12","O07","O10"
200,5,12,"O11","O09","O05","O03"
200,6,10,"O06","O09","O07","O01"
200,7,2,"O04","O07","O02","O11"
200,8,11,"O10","O06","O12","O11"
200,9,3,"O09","O10","O08","O02"
200,10,9,"O04","O02","O03","O06"
200,11,5,"O01","O03","O08","O11"
200,12,4,"O04","O01","O10","O05"
201,1,6,"O12","O03","O10","O07"
201,2,11,"O11","O10","O06","O12"
201,3,1,"O05","O01","O02","O12"
201,4,7,"O07","O08","O06","O05"
201,5,9,"O04","O02","O06","O03"
201,6,2,"O04","O02","O07","O11"
201,7,10,"O09","O06","O01","O07"
201,8,12,"O11","O09","O03","O05"
201,9,4,"O04","O10","O01","O05"
201,10,3,"O09","O02","O10","O08"
201,11,5,"O01","O08","O11","O03"
201,12,8,"O08","O09","O04","O12"
202,1,5,"O03","O08","O01","O11"
202,2,1,"O01","O02","O05","O12"
202,3,4,"O10","O05","O01","O04"
202,4,9,"O04","O06","O02","O03"
202,5,7,"O06","O07","O05","O08"
202,6,8,"O08","O12","O04","O09"
202,7,12,"O05","O09","O11","O03"
202,8,3,"O09","O08","O10","O02"
202,9,2,"O04","O02","O11","O07"
202,10,11,"O10","O12","O06","O11"
202,11,10,"O01","O09","O06","O07"
202,12,6,"O03","O10","O07","O12"
203,1,3,"O09","O02","O08","O10"
203,2,4,"O10","O01","O05","O04"
203,3,2,"O07","O04","O02","O11"
203,4,11,"O12","O06","O11","O10"
203,5,9,"O06","O03","O02","O04"
203,6,7,"O06","O05","O08","O07"
203,7,5,"O11","O08","O03","O01"
203,8,6,"O03","O12","O10","O07"
203,9,10,"O06","O07","O01","O09"
203,10,8,"O08","O04","O12","O09"
203,11,12,"O11","O05","O03","O09"
203,12,1,"O02","O01","O05","O12"
204,1,11,"O12","O10","O06","O11"
204,2,10,"O09","O07","O01","O06"
204,3,3,"O10","O08","O09","O02"
204,4,7,"O05","O07","O06","O08"
204,5,12,"O09","O03","O05","O11"
204,6,9,"O02","O04","O06","O03"
204,7,4,"O10","O01","O05","O04"
204,8,6,"O03","O07","O10","O12"
204,9,5,"O03","O01","O11","O08"
204,10,1,"O02","O05","O01","O12"
204,11,2,"O04","O11","O07","O02"
204,12,8,"O09","O12","O08","O04"
205,1,5,"O01","O08","O11","O03"
205,2,1,"O05","O02","O01","O12"
205,3,3,"O10","O08","O09","O02"
205,4,6,"O03","O07","O12","O10"
205,5,9,"O06","O04","O02","O03"
205,6,4,"O01","O04","O10","O05"
205,7,12,"O11","O03","O09","O05"
205,8,8,"O08","O12","O09","O04"
205,9,2,"O07","O02","O11","O04"
205,10,10,"O09","O06","O01","O07"
205,11,7,"O07","O05","O08","O06"
205,12,11,"O11","O12","O10","O06"
206,1,7,"O07","O06","O08","O05"
206,2,4,"O04","O05","O01","O10"
206,3,9,"O04","O02","O06","O03"
206,4,5,"O08","O01","O11","O03"
206,5,2,"O02","O07","O11","O04"
206,6,3,"O08","O10","O09","O02"
206,7,11,"O11","O06","O12","O10"
206,8,10,"O07","O06","O01","O09"
206,9,6,"O12","O07","O03","O10"
206,10,12,"O11","O05","O03","O09"
206,11,8,"O09","O08","O04","O12"
206,12,1,"O12","O05","O01","O02"
207,1,7,"O07","O05","O08","O06"
207,2,8,"O04","O09","O12","O08"
207,3,5,"O01","O08","O03","O11"
207,4,3,"O10","O02","O08","O09"
207,5,4,"O01","O05","O04","O10"
207,6,12,"O11","O09","O03","O05"
207,7,6,"O07","O12","O10","O03"
207,8,1,"O12","O01","O05","O02"
207,9,9,"O02","O03","O04","O06"
207,10,10,"O09","O06","O01","O07"
207,11,2,"O11","O04","O07","O02"
207,12,11,"O11","O12","O06","O10"
208,1,7,"O08","O05","O06","O07"
208,2,8,"O08","O09","O04","O12"
208,3,3,"O02","O10","O08","O09"
208,4,12,"O03","O09","O11","O05"
208,5,10,"O07","O06","O09","O01"
208,6,5,"O03","O08","O11","O01"
208,7,1,"O01","O12","O05","O02"
208,8,4,"O10","O05","O01","O04"
208,9,9,"O06","O02","O03","O04"
208,10,2,"O11","O04","O07","O02"
208,11,11,"O12","O10","O11","O06"
208,12,6,"O10","O07","O03","O12"
209,1,2,"O02","O07","O11","O04"
209,2,1,"O01","O05","O02","O12"
209,3,11,"O06","O11","O10","O12"
209,4,6,"O10","O03","O12","O07"
209,5,5,"O01","O11","O08","O03"
209,6,3,"O10","O08","O09","O02"
209,7,8,"O08","O04","O12","O09"
209,8,4,"O05","O04","O01","O10"
209,9,7,"O08","O06","O05","O07"
209,10,12,"O03","O09","O05","O11"
209,11,9,"O03","O04","O02","O06"
209,12,10,"O06","O01","O07","O09"
210,1,12,"O03","O05","O11","O09"
210,2,5,"O11","O01","O08","O03"
210,3,11,"O12","O11","O06","O10"
210,4,7,"O08","O06","O05","O07"
210,5,6,"O07","O03","O12","O10"
210,6,10,"O06","O07","O01","O09"
210,7,3,"O08","O09","O10","O02"
210,8,9,"O04","O02","O03","O06"
210,9,8,"O09","O08","O12","O04"
210,10,2,"O07","O02","O11","O04"
210,11,4,"O10","O04","O05","O01"
210,12,1,"O12","O01","O05","O02"
211,1,11,"O11","O12","O06","O10"
211,2,1,"O02","O01","O05","O12"
211,3,9,"O03","O02","O04","O06"
211,4,12,"O09","O11","O03","O05"
211,5,4,"O10","O04","O05","O01"
211,6,7,"O07","O08","O05","O06"
211,7,3,"O09","O08","O02","O10"
211,8,10,"O07","O06","O09","O01"
211,9,2,"O11","O02","O04","O07"
211,10,5,"O08","O11","O03","O01"
211,11,6,"O12","O07","O10","O03"
211,12,8,"O09","O12","O08","O04"
212,1,6,"O12","O07","O03","O10"
212,2,8,"O08","O12","O04","O09"
212,3,9,"O04","O03","O06","O02"
212,4,5,"O11","O01","O03","O08"
212,5,10,"O06","O09","O01","O07"
212,6,2,"O04","O02","O11","O07"
212,7,1,"O02","O01","O05","O12"
212,8,12,"O05","O11","O03","O09"
212,9,7,"O05","O07","O08","O06"
212,10,4,"O05","O04","O10","O01"
212,11,11,"O11","O12","O10","O06"
212,12,3,"O08","O09","O10","O02"
213,1,12,"O05","O11","O03","O09"
213,2,8,"O12","O08","O04","O09"
213,3,2,"O04","O11","O07","O02"
213,4,4,"O04","O10","O05","O01"
213,5,7,"O06","O07","O05","O08"
213,6,6,"O07","O03","O10","O12"
213,7,9,"O06","O04","O03","O02"
213,8,1,"O02","O12","O05","O01"
213,9,11,"O11","O10","O06","O12"
213,10,10,"O06","O09","O01","O07"
213,11,5,"O11","O03","O01","O08"
213,12,3,"O09","O08","O10","O02"
214,1,9,"O06","O02","O03","O04"
214,2,7,"O06","O08","O05","O07"
214,3,10,"O06","O09","O01","O07"
214,4,5,"O03","O08","O11","O01"
214,5,11,"O10","O11","O06","O12"
214,6,6,"O10","O12","O07","O03"
214,7,8,"O09","O12","O04","O08"
214,8,12,"O03","O09","O11","O05"
214,9,2,"O02","O04","O11","O07"
214,10,3,"O02","O09","O10","O08"
214,11,1,"O12","O05","O01","O02"
214,12,4,"O01","O05","O10","O04"
215,1,2,"O04","O07","O11","O02"
215,2,11,"O06","O11","O10","O12"
215,3,9,"O04","O03","O06","O02"
215,4,3,"O08","O09","O10","O02"
215,5,7,"O07","O05","O06","O08"
215,6,8,"O09","O08","O12","O04"
215,7,12,"O05","O11","O09","O03"
215,8,10,"O06","O01","O09","O07"
215,9,5,"O01","O08","O11","O03"
215,10,4,"O01","O04","O10","O05"
215,11,6,"O10","O07","O12","O03"
215,12,1,"O05","O02","O12","O01"
216,1,7,"O05","O08","O07","O06"
216,2,10,"O09","O06","O07","O01"
216,3,3,"O02","O08","O10","O09"
216,4,6,"O03","O07","O10","O12"
216,5,9,"O02","O04","O06","O03"
216,6,8,"O08","O04","O09","O12"
216,7,1,"O12","O05","O01","O02"
216,8,5,"O01","O08","O11","O03"
216,9,12,"O09","O05","O03","O11"
216,10,2,"O11","O02","O04","O07"
216,11,4,"O05","O01","O04","O10"
216,12,11,"O11","O10","O06","O12"
217,1,11,"O12","O10","O11","O06"
217,2,3,"O09","O08","O10","O02"
217,3,8,"O12","O04","O08","O09"
217,4,10,"O09","O01","O06","O07"
217,5,2,"O11","O07","O02","O04"
217,6,7,"O07","O06","O05","O08"
217,7,1,"O12","O02","O01","O05"
217,8,6,"O03","O12","O07","O10"
217,9,4,"O10","O01","O04","O05"
217,10,12,"O11","O09","O05","O03"
217,11,9,"O04","O06","O03","O02"
217,12,5,"O11","O03","O08","O01"
218,1,11,"O10","O12","O06","O11"
218,2,7,"O06","O05","O08","O07"
218,3,1,"O12","O02","O01","O05"
218,4,9,"O03","O04","O06","O02"
218,5,6,"O10","O03","O12","O07"
218,6,12,"O05","O09","O11","O03"
218,7,5,"O08","O11","O03","O01"
218,8,2,"O11","O04","O02","O07"
218,9,4,"O04","O01","O10","O05"
218,10,10,"O09","O07","O01","O06"
218,11,3,"O09","O10","O08","O02"
218,12,8,"O12","O04","O09","O08"
219,1,2,"O04","O02","O07","O11"
219,2,11,"O11","O10","O12","O06"
219,3,1,"O02","O12","O01","O05"
219,4,3,"O02","O10","O09","O08"
219,5,6,"O10","O03","O07","O12"
219,6,10,"O06","O09","O07","O01"
219,7,4,"O04","O01","O05","O10"
219,8,8,"O09","O08","O12","O04"
219,9,12,"O05","O03","O11","O09"
219,10,5,"O11","O01","O03","O08"
219,11,7,"O07","O06","O08","O05"
219,12,9,"O06","O02","O03","O04"
220,1,8,"O09","O12","O08","O04"
220,2,12,"O03","O09","O05","O11"
220,3,3,"O02","O08","O09","O10"
220,4,6,"O12","O03","O10","O07"
220,5,9,"O02","O03","O04","O06"
220,6,1,"O05","O02","O01","O12"
220,7,5,"O08","O11","O01","O03"
220,8,7,"O05","O08","O06","O07"
220,9,4,"O05","O04","O10","O01"
220,10,2,"O11","O04","O07","O02"
220,11,11,"O12","O11","O10","O06"
220,12,10,"O06","O09","O07","O01"
221,1,1,"O12","O05","O02","O01"
221,2,9,"O02","O04","O03","O06"
221,3,6,"O10","O03","O12","O07"
221,4,2,"O07","O04","O11","O02"
221,5,10,"O01","O07","O09","O06"
221,6,8,"O08","O04","O12","O09"
221,7,4,"O01","O10","O04","O05"
221,8,11,"O06","O12","O11","O10"
221,9,3,"O02","O09","O10","O08"
221,10,5,"O08","O01","O03","O11"
221,11,7,"O05","O07","O08","O06"
221,12,12,"O03","O11","O09","O05"
222,1,9,"O03","O04","O06","O02"
222,2,12,"O03","O11","O09","O05"
222,3,6,"O07","O12","O10","O03"
222,4,4,"O01","O05","O04","O10"
222,5,3,"O09","O02","O10","O08"
222,6,5,"O03","O01","O08","O11"
222,7,7,"O07","O05","O06","O08"
222,8,10,"O06","O07","O09","O01"
222,9,2,"O07","O02","O11","O04"
222,10,11,"O10","O06","O11","O12"
222,11,1,"O12","O01","O05","O02"
222,12,8,"O12","O09","O08","O04"
223,1,3,"O02","O08","O10","O09"
223,2,8,"O08","O09","O12","O04"
223,3,4,"O10","O05","O01","O04"
223,4,6,"O03","O10","O07","O12"
223,5,5,"O01","O08","O03","O11"
223,6,12,"O11","O05","O09","O03"
223,7,1,"O12","O05","O01","O02"
223,8,2,"O02","O04","O11","O07"
223,9,10,"O07","O01","O09","O06"
223,10,11,"O12","O10","O11","O06"
223,11,7,"O05","O08","O06","O07"
223,12,9,"O03","O06","O02","O04"
224,1,3,"O08","O10","O09","O02"
224,2,1,"O12","O05","O01","O02"
224,3,12,"O03","O09","O05","O11"
224,4,4,"O10","O04","O01","O05"
224,5,6,"O12","O07","O03","O10"
224,6,5,"O01","O08","O03","O11"
224,7,10,"O07","O01","O06","O09"
224,8,7,"O06","O08","O07","O05"
224,9,9,"O02","O04","O06","O03"
224,10,11,"O10","O12","O11","O06"
224,11,8,"O09","O04","O08","O12"
224,12,2,"O02","O07","O11","O04"
